Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score,Year_FEMALE,FSM_FEMALE,VR1 Band_FEMALE,VR Band of Student_FEMALE,Ethnic group of student_FEMALE,School denomination_FEMALE,Year_MALE,FSM_MALE,VR1 Band_MALE,VR Band of Student_MALE,Ethnic group of student_MALE,School denomination_MALE,Year_MIXED,FSM_MIXED,VR1 Band_MIXED,VR Band of Student_MIXED,Ethnic group of student_MIXED,School denomination_MIXED
3,67,14,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,1,2,1
3,67,14,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,1,1
3,67,14,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,4,1
3,67,14,3,8,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,8,1
3,67,14,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,1,5,1
3,67,14,3,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,5,1
3,67,14,2,5,1,32,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,2,5,1
3,67,14,3,11,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,11,1
3,67,14,1,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,1,5,1
3,67,14,1,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,1,5,1
3,67,14,1,4,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,1,4,1
3,67,14,3,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,67,14,3,2,1
1,28,28,2,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,5,1
1,28,28,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,3,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,7,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,7,1
1,28,28,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,5,1
1,28,28,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,5,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,5,1
1,28,28,2,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,5,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,5,1
1,28,28,3,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,2,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,5,1
1,28,28,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,1,1,1
1,28,28,2,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,5,1,26,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,5,1
1,28,28,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,1,1
1,28,28,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
1,28,28,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,3,5,1
1,28,28,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,2,1,1
3,30,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,9,1,37,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,9,1
3,30,20,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,5,1
3,30,20,3,10,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,10,1
3,30,20,2,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,5,1
3,30,20,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,2,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
3,30,20,2,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,2,1,1
3,30,20,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,1,1,1
3,30,20,3,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,30,20,3,1,1
1,35,19,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,11,1
1,35,19,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,5,1
1,35,19,2,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,7,1,36,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,7,1
1,35,19,3,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,4,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,4,1
1,35,19,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,3,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,3,10,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,10,1
1,35,19,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,7,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,7,1
1,35,19,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,2,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
1,35,19,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,2,1,1
1,35,19,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,3,1,1
1,35,19,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,1,1,1
2,52,20,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,2,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,2,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,2,4,1,43,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,4,1
2,52,20,2,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,1,1,1
2,52,20,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
2,52,20,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,2,1,1
2,52,20,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,52,20,3,1,1
